vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,iou,reid_similarity,final_score,note
419,blurred_0001_top_20250708_t0.jpg_detect.csv,blurred_0001_top_20250708_t1.jpg_detect.csv,568,219,639,494,587,316,639,552,0.4106295195421676,0.5367754697799683,0.5115462797324082,hungarian
420,blurred_0001_top_20250708_t0.jpg_detect.csv,blurred_0001_top_20250708_t1.jpg_detect.csv,0,300,71,592,229,265,291,519,0.0,0.6516706943511963,0.521336555480957,hungarian
421,blurred_0001_top_20250708_t0.jpg_detect.csv,blurred_0001_top_20250708_t1.jpg_detect.csv,74,292,149,575,306,294,371,536,0.0,0.7266269326210022,0.5813015460968017,hungarian
422,blurred_0001_top_20250711_t0.jpg_detect.csv,blurred_0001_top_20250711_t1.jpg_detect.csv,258,171,311,282,258,171,311,282,1.0,1.0,1.0,hungarian
423,blurred_0001_top_20250711_t0.jpg_detect.csv,blurred_0001_top_20250711_t1.jpg_detect.csv,213,185,263,294,213,185,263,294,1.0,1.0000001192092896,1.0000000953674317,hungarian
424,blurred_0001_top_20250711_t0.jpg_detect.csv,blurred_0001_top_20250711_t1.jpg_detect.csv,174,207,231,315,174,207,231,315,1.0,0.9999999403953552,0.9999999523162841,hungarian
425,blurred_0002_top_20250704_t0.JPG_detect.csv,blurred_0002_top_20250704_t1.JPG_detect.csv,63,291,97,427,0,264,30,413,0.0,0.6079500317573547,0.4863600254058838,hungarian
426,,blurred_0002_top_20250704_t1.JPG_detect.csv,,,,,218,298,250,433,0.0,0.0,0.0,new
427,blurred_0003_top_20250705_t0.JPG_detect.csv,blurred_0003_top_20250705_t1.JPG_detect.csv,238,396,268,473,238,397,266,473,0.9212121212121213,0.9018541574478149,0.9057257502006764,hungarian
428,blurred_0003_top_20250705_t0.JPG_detect.csv,blurred_0003_top_20250705_t1.JPG_detect.csv,230,293,262,374,227,293,261,375,0.8752178459393517,0.8098915219306946,0.822956786732426,hungarian
429,blurred_0003_top_20250707_t0.png_detect.csv,blurred_0003_top_20250707_t1.png_detect.csv,224,143,398,241,394,27,473,106,0.0,0.7185279726982117,0.5748223781585694,hungarian
430,blurred_0003_top_20250707_t0.png_detect.csv,blurred_0003_top_20250707_t1.png_detect.csv,267,81,332,130,256,0,310,54,0.0,0.7553010582923889,0.6042408466339112,hungarian
431,blurred_0003_top_20250707_t0.png_detect.csv,blurred_0003_top_20250707_t1.png_detect.csv,344,11,421,94,335,5,388,80,0.4141882673942701,0.5816734433174133,0.5481764081327847,hungarian
432,blurred_0003_top_20250707_t0.png_detect.csv,blurred_0003_top_20250707_t1.png_detect.csv,152,384,208,534,277,457,331,541,0.0,0.6842373609542847,0.5473898887634278,hungarian
433,blurred_0003_top_20250707_t0.png_detect.csv,blurred_0003_top_20250707_t1.png_detect.csv,428,0,538,39,490,61,564,141,0.0,0.5122770071029663,0.4098216056823731,hungarian
434,blurred_0003_top_20250707_t0.png_detect.csv,blurred_0003_top_20250707_t1.png_detect.csv,447,522,499,639,87,162,149,261,0.0,0.670600950717926,0.5364807605743408,reid_assist
435,,blurred_0003_top_20250707_t1.png_detect.csv,,,,,592,91,639,152,0.0,0.0,0.0,new
436,blurred_0003_top_20250708_t0.jpg_detect.csv,blurred_0003_top_20250708_t1.jpg_detect.csv,367,432,498,522,363,573,490,639,0.0,0.6588060855865479,0.5270448684692383,hungarian
437,blurred_0003_top_20250708_t0.jpg_detect.csv,blurred_0003_top_20250708_t1.jpg_detect.csv,361,336,482,422,421,345,476,546,0.24584929757343552,0.6203832030296326,0.5454764219383932,hungarian
438,blurred_0003_top_20250708_t0.jpg_detect.csv,blurred_0003_top_20250708_t1.jpg_detect.csv,393,65,448,215,365,0,421,40,0.0,0.3409894108772278,0.27279152870178225,hungarian
439,blurred_0003_top_20250711_t0.JPG_detect.csv,blurred_0003_top_20250711_t1.JPG_detect.csv,456,383,505,533,456,383,505,533,1.0,1.0,1.0,hungarian
440,blurred_0003_top_20250711_t0.JPG_detect.csv,blurred_0003_top_20250711_t1.JPG_detect.csv,73,196,123,364,73,196,123,364,1.0,0.9999999403953552,0.9999999523162841,hungarian
441,blurred_0003_top_20250711_t0.JPG_detect.csv,blurred_0003_top_20250711_t1.JPG_detect.csv,402,392,457,533,402,392,457,533,1.0,0.9999999403953552,0.9999999523162841,hungarian
442,blurred_0003_top_20250711_t0.JPG_detect.csv,blurred_0003_top_20250711_t1.JPG_detect.csv,554,399,603,536,554,399,603,536,1.0,1.0000001192092896,1.0000000953674317,hungarian
443,blurred_0004_top_20250703_t0.JPG_detect.csv,blurred_0004_top_20250703_t1.JPG_detect.csv,312,271,351,362,312,271,351,362,1.0,1.0,1.0,hungarian
444,blurred_0004_top_20250703_t0.JPG_detect.csv,blurred_0004_top_20250703_t1.JPG_detect.csv,352,268,390,360,352,268,390,360,1.0,1.0,1.0,hungarian
445,blurred_0004_top_20250703_t0.JPG_detect.csv,blurred_0004_top_20250703_t1.JPG_detect.csv,0,601,34,639,0,601,34,639,1.0,1.0,1.0,hungarian
446,blurred_0004_top_20250708_t0.jpg_detect.csv,blurred_0004_top_20250708_t1.jpg_detect.csv,391,170,434,287,318,87,361,180,0.0,0.5500932931900024,0.44007463455200196,hungarian
447,blurred_0004_top_20250708_t0.jpg_detect.csv,blurred_0004_top_20250708_t1.jpg_detect.csv,313,220,358,406,312,166,362,322,0.3963730569948187,0.6639819741249084,0.6104601906988906,hungarian
448,blurred_0004_top_20250708_t0.jpg_detect.csv,blurred_0004_top_20250708_t1.jpg_detect.csv,378,325,429,529,313,352,374,564,0.0,0.46809789538383484,0.3744783163070679,hungarian
449,blurred_0004_top_20250708_t0.jpg_detect.csv,blurred_0004_top_20250708_t1.jpg_detect.csv,396,53,438,152,321,5,355,77,0.0,0.4092996418476105,0.3274397134780884,hungarian
450,blurred_0005_top_20250702_t0.jpg_detect.csv,blurred_0005_top_20250702_t1.jpg_detect.csv,149,60,350,208,307,196,490,335,0.009438621522252099,0.6055886745452881,0.48635866394068095,hungarian
451,blurred_0005_top_20250707_t0.png_detect.csv,blurred_0005_top_20250707_t1.png_detect.csv,216,368,249,506,276,340,301,443,0.0,0.8565832376480103,0.6852665901184083,hungarian
452,,blurred_0005_top_20250707_t1.png_detect.csv,,,,,281,610,308,640,0.0,0.0,0.0,new
453,blurred_0005_top_20250708_t0.jpg_detect.csv,blurred_0005_top_20250708_t1.jpg_detect.csv,318,474,377,639,377,328,429,526,0.0,0.4859846234321594,0.38878769874572755,hungarian
454,blurred_0005_top_20250708_t0.jpg_detect.csv,blurred_0005_top_20250708_t1.jpg_detect.csv,314,97,356,223,397,52,435,148,0.0,0.6674203872680664,0.5339363098144532,hungarian
455,blurred_0005_top_20250708_t0.jpg_detect.csv,blurred_0005_top_20250708_t1.jpg_detect.csv,317,258,366,413,392,170,434,287,0.0,0.6708114743232727,0.5366491794586182,hungarian
456,blurred_0005_top_20250708_t0.jpg_detect.csv,blurred_0005_top_20250708_t1.jpg_detect.csv,318,29,356,104,333,111,373,268,0.0,0.5217428803443909,0.4173943042755127,reid_assist
457,blurred_0005_top_20250708_t0.jpg_detect.csv,blurred_0005_top_20250708_t1.jpg_detect.csv,318,0,354,25,397,0,436,47,0.0,0.5355584621429443,0.42844676971435547,reid_assist
458,blurred_0006_top_20250703_t0.png_detect.csv,blurred_0006_top_20250703_t1.png_detect.csv,371,57,465,131,391,97,464,169,0.255087358684481,0.42780178785324097,0.393258902019489,hungarian
459,blurred_0006_top_20250703_t0.png_detect.csv,blurred_0006_top_20250703_t1.png_detect.csv,393,221,484,297,404,248,473,312,0.4252295308766193,0.6655368804931641,0.6174754105698552,hungarian
460,blurred_0006_top_20250703_t0.png_detect.csv,blurred_0006_top_20250703_t1.png_detect.csv,79,207,159,281,152,185,211,257,0.035648808311265025,0.8816298842430115,0.7124336690566622,hungarian
461,blurred_0006_top_20250703_t0.png_detect.csv,blurred_0006_top_20250703_t1.png_detect.csv,467,368,564,452,459,376,531,453,0.5509741730856366,0.8038531541824341,0.7532773579630746,hungarian
462,blurred_0006_top_20250703_t0.png_detect.csv,blurred_0006_top_20250703_t1.png_detect.csv,144,8,175,38,195,0,246,54,0.0,0.6953282356262207,0.5562625885009765,reid_assist
463,blurred_0006_top_20250704_t0.png_detect.csv,blurred_0006_top_20250704_t1.png_detect.csv,126,135,380,298,156,165,405,338,0.5447729807815386,0.6408261060714722,0.6216154810134855,hungarian
464,blurred_0006_top_20250704_t0.png_detect.csv,blurred_0006_top_20250704_t1.png_detect.csv,132,0,366,101,163,6,410,123,0.5800348893166506,0.44415655732154846,0.47133222372056893,hungarian
465,blurred_0006_top_20250704_t0.png_detect.csv,blurred_0006_top_20250704_t1.png_detect.csv,119,526,341,638,137,552,356,640,0.6597472924187726,0.7193894982337952,0.7074610570707907,hungarian
466,blurred_0006_top_20250704_t0.png_detect.csv,blurred_0006_top_20250704_t1.png_detect.csv,131,554,344,640,534,75,640,467,0.0,0.6375959515571594,0.5100767612457275,reid_assist
467,blurred_0006_top_20250707_t0.JPG_detect.csv,blurred_0006_top_20250707_t1.JPG_detect.csv,371,10,418,175,291,167,329,274,0.0,0.4807412624359131,0.38459300994873047,hungarian
468,blurred_0006_top_20250707_t0.JPG_detect.csv,blurred_0006_top_20250707_t1.JPG_detect.csv,7,181,49,302,0,159,33,280,0.39593908629441626,0.6378679871559143,0.5894822069836148,hungarian
469,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,0,355,108,552,0.0,0.0,0.0,new
470,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,159,167,196,280,0.0,0.0,0.0,new
471,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,96,171,132,278,0.0,0.0,0.0,new
472,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,216,155,255,271,0.0,0.0,0.0,new
473,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,253,158,292,271,0.0,0.0,0.0,new
474,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,129,173,163,278,0.0,0.0,0.0,new
475,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,61,163,94,278,0.0,0.0,0.0,new
476,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,30,159,64,278,0.0,0.0,0.0,new
477,,blurred_0006_top_20250707_t1.JPG_detect.csv,,,,,36,159,70,278,0.0,0.0,0.0,new
478,blurred_0006_top_20250708_t0.jpg_detect.csv,blurred_0006_top_20250708_t1.jpg_detect.csv,223,265,294,542,137,257,210,525,0.0,0.8551321029663086,0.6841056823730469,hungarian
479,blurred_0006_top_20250708_t0.jpg_detect.csv,blurred_0006_top_20250708_t1.jpg_detect.csv,124,273,201,550,43,261,120,533,0.0,0.9494412541389465,0.7595530033111573,hungarian
480,blurred_0006_top_20250708_t0.jpg_detect.csv,blurred_0006_top_20250708_t1.jpg_detect.csv,388,283,456,572,379,267,453,561,0.7742737166852344,0.8303532004356384,0.8191373036855576,hungarian
481,blurred_0006_top_20250708_t0.jpg_detect.csv,blurred_0006_top_20250708_t1.jpg_detect.csv,462,287,536,569,458,299,527,583,0.7659073055773763,0.8020327687263489,0.7948076760965544,hungarian
482,blurred_0006_top_20250708_t0.jpg_detect.csv,blurred_0006_top_20250708_t1.jpg_detect.csv,311,292,381,564,226,276,300,552,0.0,0.7850475907325745,0.6280380725860596,hungarian
483,blurred_0006_top_20250708_t0.jpg_detect.csv,blurred_0006_top_20250708_t1.jpg_detect.csv,539,317,611,601,537,293,614,561,0.7470658275216874,0.7972820401191711,0.7872387975996744,hungarian
484,blurred_0006_top_20250708_t0.jpg_detect.csv,blurred_0006_top_20250708_t1.jpg_detect.csv,613,325,640,578,613,296,639,565,0.8226763348714569,0.7213138341903687,0.7415863343265863,hungarian
485,,blurred_0006_top_20250708_t1.jpg_detect.csv,,,,,304,267,374,558,0.0,0.0,0.0,new
486,blurred_0006_top_20250709_t0.JPG_detect.csv,blurred_0006_top_20250709_t1.JPG_detect.csv,590,394,635,494,506,441,578,489,0.0,0.7027799487113953,0.5622239589691163,hungarian
487,blurred_0006_top_20250709_t0.JPG_detect.csv,blurred_0006_top_20250709_t1.JPG_detect.csv,332,151,348,223,229,481,263,590,0.0,0.7852637767791748,0.6282110214233398,reid_assist
488,blurred_0006_top_20250709_t0.JPG_detect.csv,blurred_0006_top_20250709_t1.JPG_detect.csv,303,154,321,226,439,461,470,564,0.0,0.5852752327919006,0.4682201862335205,reid_assist
489,blurred_0006_top_20250709_t0.JPG_detect.csv,blurred_0006_top_20250709_t1.JPG_detect.csv,161,115,188,305,318,481,353,589,0.0,0.4841369688510895,0.3873095750808716,reid_assist
490,blurred_0006_top_20250709_t0.JPG_detect.csv,blurred_0006_top_20250709_t1.JPG_detect.csv,208,115,229,280,399,484,434,584,0.0,0.40550124645233154,0.32440099716186527,reid_assist
491,,blurred_0006_top_20250709_t1.JPG_detect.csv,,,,,456,251,520,292,0.0,0.0,0.0,new
492,,blurred_0006_top_20250709_t1.JPG_detect.csv,,,,,0,217,20,295,0.0,0.0,0.0,new
493,blurred_0006_top_20250711_t0.JPG_detect.csv,blurred_0006_top_20250711_t1.JPG_detect.csv,351,309,483,480,351,309,483,480,1.0,1.0,1.0,hungarian
494,blurred_0006_top_20250711_t0.JPG_detect.csv,blurred_0006_top_20250711_t1.JPG_detect.csv,204,248,295,480,204,248,295,480,1.0,0.9999998807907104,0.9999999046325685,hungarian
495,blurred_0006_top_20250711_t0.JPG_detect.csv,blurred_0006_top_20250711_t1.JPG_detect.csv,169,279,244,487,169,279,244,487,1.0,1.0000001192092896,1.0000000953674317,hungarian
496,blurred_0007_top_20250703_t0.png_detect.csv,blurred_0007_top_20250703_t1.png_detect.csv,321,478,402,541,296,530,391,601,0.06950713125112837,0.6143653988838196,0.5053937453572814,hungarian
497,blurred_0007_top_20250703_t0.png_detect.csv,blurred_0007_top_20250703_t1.png_detect.csv,325,399,402,457,306,435,402,507,0.17492771581990912,0.8216511607170105,0.6923064717375903,hungarian
498,blurred_0007_top_20250703_t0.png_detect.csv,blurred_0007_top_20250703_t1.png_detect.csv,330,60,408,122,324,26,410,95,0.33955223880597013,0.3970518112182617,0.3855518967358034,hungarian
499,blurred_0007_top_20250703_t0.png_detect.csv,blurred_0007_top_20250703_t1.png_detect.csv,329,262,406,317,317,265,408,333,0.623773173391494,0.8037381768226624,0.7677451761364288,hungarian
500,blurred_0007_top_20250703_t0.png_detect.csv,blurred_0007_top_20250703_t1.png_detect.csv,217,386,250,440,172,389,211,453,0.0,0.7058520317077637,0.5646816253662109,hungarian
501,,blurred_0007_top_20250703_t1.png_detect.csv,,,,,160,127,209,192,0.0,0.0,0.0,new
502,blurred_0007_top_20250705_t0.JPG_detect.csv,blurred_0007_top_20250705_t1.JPG_detect.csv,227,480,257,547,227,480,257,547,1.0,1.0,1.0,hungarian
503,blurred_0007_top_20250705_t0.JPG_detect.csv,blurred_0007_top_20250705_t1.JPG_detect.csv,333,525,366,594,333,525,366,594,1.0,0.9999999403953552,0.9999999523162841,hungarian
504,blurred_0007_top_20250705_t0.JPG_detect.csv,blurred_0007_top_20250705_t1.JPG_detect.csv,187,315,228,400,187,315,228,400,1.0,1.0,1.0,hungarian
505,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,374,175,411,297,374,125,410,245,0.3991130820399113,0.6423381567001343,0.5936931417680897,hungarian
506,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,193,370,323,564,330,330,454,498,0.0,0.8473371267318726,0.6778697013854981,hungarian
507,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,464,170,500,282,459,138,502,311,0.5420083344535556,0.58950275182724,0.5800038683525031,hungarian
508,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,61,445,98,568,69,413,117,534,0.33183337618925174,0.7498793601989746,0.66627016339703,hungarian
509,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,0,461,29,570,2,418,36,534,0.3839111803661862,0.6866620182991028,0.6261118507125194,hungarian
510,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,28,453,62,572,67,412,98,523,0.0,0.5407030582427979,0.4325624465942383,hungarian
511,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,126,442,162,568,136,412,165,519,0.3551534504168884,0.6017051339149475,0.5523947972153357,hungarian
512,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,306,150,343,292,304,127,345,248,0.5503111246016087,0.6480675339698792,0.6285162520962251,hungarian
513,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,169,178,209,297,134,124,177,241,0.05426940885108216,0.6375604271888733,0.5209022235213151,hungarian
514,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,502,173,539,281,567,124,601,238,0.0,0.8782659769058228,0.7026127815246582,hungarian
515,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,205,173,244,295,209,137,243,253,0.45469742561016385,0.6517771482467651,0.6123612037194449,hungarian
516,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,105,183,138,303,171,137,212,250,0.0,0.7967787981033325,0.637423038482666,hungarian
517,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,272,167,306,293,273,138,309,250,0.4911242603550296,0.7491418719291687,0.6975383496143409,hungarian
518,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,160,444,194,566,235,404,266,515,0.0,0.6565748453140259,0.5252598762512207,hungarian
519,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,137,182,172,300,239,152,275,255,0.0,0.8090385794639587,0.647230863571167,hungarian
520,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,429,172,466,284,508,135,545,249,0.0,0.8196938037872314,0.6557550430297852,hungarian
521,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,239,173,275,291,339,127,381,248,0.0,0.6661763787269592,0.5329411029815674,hungarian
522,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,97,445,130,567,96,415,129,531,0.5393963151705213,0.6380520462989807,0.6183209000732888,hungarian
523,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,0,159,38,296,5,85,39,196,0.15736563990204924,0.6464661359786987,0.5486460367633688,hungarian
524,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,74,180,107,302,75,110,110,223,0.20832702498107494,0.7179802656173706,0.6160496174901114,hungarian
525,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,34,170,73,304,38,99,78,215,0.18996502231335183,0.8227608799934387,0.6962017084574215,hungarian
526,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,98,467,128,564,166,409,196,522,0.0,0.7722160220146179,0.6177728176116943,hungarian
527,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,67,169,103,307,199,397,233,517,0.0,0.7321583032608032,0.5857266426086426,reid_assist
528,blurred_0007_top_20250707_t0.JPG_detect.csv,blurred_0007_top_20250707_t1.JPG_detect.csv,343,170,377,295,264,399,297,515,0.0,0.26603591442108154,0.21282873153686524,reid_assist
529,,blurred_0007_top_20250707_t1.JPG_detect.csv,,,,,602,126,636,234,0.0,0.0,0.0,new
530,,blurred_0007_top_20250707_t1.JPG_detect.csv,,,,,295,398,330,514,0.0,0.0,0.0,new
531,,blurred_0007_top_20250707_t1.JPG_detect.csv,,,,,406,125,446,246,0.0,0.0,0.0,new
532,,blurred_0007_top_20250707_t1.JPG_detect.csv,,,,,106,116,140,240,0.0,0.0,0.0,new
533,,blurred_0007_top_20250707_t1.JPG_detect.csv,,,,,443,135,477,244,0.0,0.0,0.0,new
534,,blurred_0007_top_20250707_t1.JPG_detect.csv,,,,,37,411,69,510,0.0,0.0,0.0,new
535,,blurred_0007_top_20250707_t1.JPG_detect.csv,,,,,86,413,128,535,0.0,0.0,0.0,new
536,blurred_0007_top_20250708_t0.jpg_detect.csv,blurred_0007_top_20250708_t1.jpg_detect.csv,447,119,562,441,174,189,279,511,0.0,0.7060081958770752,0.5648065567016601,hungarian
537,blurred_0007_top_20250708_t0.jpg_detect.csv,blurred_0007_top_20250708_t1.jpg_detect.csv,340,117,447,423,326,113,536,282,0.3490717124384602,0.534876823425293,0.4977158012279264,hungarian
538,blurred_0007_top_20250708_t0.jpg_detect.csv,blurred_0007_top_20250708_t1.jpg_detect.csv,220,117,327,358,0,96,51,410,0.0,0.6441705226898193,0.5153364181518555,hungarian
539,blurred_0007_top_20250711_t0.jpg_detect.csv,blurred_0007_top_20250711_t1.jpg_detect.csv,100,354,163,566,100,354,163,566,1.0,1.0000001192092896,1.0000000953674317,hungarian
540,blurred_0007_top_20250711_t0.jpg_detect.csv,blurred_0007_top_20250711_t1.jpg_detect.csv,230,343,287,552,230,343,287,552,1.0,0.9999999403953552,0.9999999523162841,hungarian
