LM,Label,X,Y
70,noisy_0013_top_20250624_t0,353.000,152.000
132,noisy_0013_top_20250624_t0,438.500,290.500
133,noisy_0013_top_20250624_t0,120.500,293.500
136,noisy_0013_top_20250624_t0,299.500,188.500
019,noisy_0013_top_20250702_t0,260.000,398.000
087,noisy_0013_top_20250702_t0,409.000,128.000
188,noisy_0013_top_20250702_t0,208.000,37.000
269,noisy_0013_top_20250702_t0,457.000,569.000
19,noisy_0013_top_20250702_t1,197.000,209.000
256,noisy_0013_top_20250702_t1,303.500,468.500
268,noisy_0013_top_20250702_t1,572.500,471.500
269,noisy_0013_top_20250702_t1,316.500,352.500
95,noisy_0013_top_20250703_t0,296.000,246.000
96,noisy_0013_top_20250703_t0,364.467,267.212
372,noisy_0013_top_20250703_t0,366.559,130.219
373,noisy_0013_top_20250703_t0,366.559,406.297
374,noisy_0013_top_20250703_t0,362.376,546.428
375,noisy_0013_top_20250703_t0,257.801,515.056
43,noisy_0013_top_20250707_t0,597.000,189.000
342,noisy_0013_top_20250707_t0,419.892,334.141
343,noisy_0013_top_20250707_t0,530.742,544.337
345,noisy_0013_top_20250707_t0,235.840,314.271
346,noisy_0013_top_20250707_t0,136.493,302.768
348,noisy_0013_top_20250707_t0,163.683,141.722
349,noisy_0013_top_20250707_t0,425.121,172.049
113,noisy_0013_top_20250708_t0.png,579,288
114,noisy_0013_top_20250708_t0.png,588,548
115,noisy_0013_top_20250708_t0.png,396,189
116,noisy_0013_top_20250708_t0.png,240,285
69,noisy_0014_top_20250624_t0.jpg,101,343
72,noisy_0014_top_20250624_t0.jpg,59,504
133,noisy_0014_top_20250624_t0.jpg,298,63
134,noisy_0014_top_20250624_t0.jpg,239,332
39,noisy_0014_top_20250630_t0.jpg,262,274
40,noisy_0014_top_20250630_t0.jpg,425,224
237,noisy_0014_top_20250630_t0.jpg,266,622
238,noisy_0014_top_20250630_t0.jpg,233,378
039,noisy_0014_top_20250702_t1,297.000,204.000
040,noisy_0014_top_20250702_t1,448.000,180.000
237,noisy_0014_top_20250702_t1,289.000,464.000
238,noisy_0014_top_20250702_t1,269.000,270.000
369,noisy_0014_top_20250703_t1.png,335,219
370,noisy_0014_top_20250703_t1.png,337,344
371,noisy_0014_top_20250703_t1.png,343,484
372,noisy_0014_top_20250703_t1.png,347,613
63,noisy_0014_top_20250704_t0.JPG,255,402
64,noisy_0014_top_20250704_t0.JPG,321.5,76.5
119,noisy_0014_top_20250704_t0.JPG,424.5,322.5
120,noisy_0014_top_20250704_t0.JPG,493.5,110.5
61,noisy_0014_top_20250704_t1.JPG,568,628
62,noisy_0014_top_20250704_t1.JPG,229.5,631.5
63,noisy_0014_top_20250704_t1.JPG,261.5,144.5
119,noisy_0014_top_20250704_t1.JPG,418.5,67.5
79,noisy_0014_top_20250705_t0,221.000,376.000
80,noisy_0014_top_20250705_t0,346.500,302.500
81,noisy_0014_top_20250705_t0,416.500,265.500
82,noisy_0014_top_20250705_t0,411.500,306.500
84,noisy_0014_top_20250705_t0,309.500,586.500
152,noisy_0014_top_20250705_t0,287.500,384.500
153,noisy_0014_top_20250705_t0,388.500,218.500
154,noisy_0014_top_20250705_t0,434.500,226.500
155,noisy_0014_top_20250705_t0,454.500,156.500
156,noisy_0014_top_20250705_t0,222.500,432.500
157,noisy_0014_top_20250705_t0,234.500,314.500
41,noisy_0014_top_20250707_t1.png,212.5,545.5
42,noisy_0014_top_20250707_t1.png,85.5,59.5
45,noisy_0014_top_20250707_t1.png,512,321
259,noisy_0014_top_20250707_t1.png,49.5,8.5
260,noisy_0014_top_20250707_t1.png,134.5,213.5
261,noisy_0014_top_20250707_t1.png,114.5,455.5
262,noisy_0014_top_20250707_t1.png,151.5,514.5
263,noisy_0014_top_20250707_t1.png,557.5,399.5
79,noisy_0014_top_20250708_t0.png,603.5,392.5
80,noisy_0014_top_20250708_t0.png,211.5,434.5
82,noisy_0014_top_20250708_t0.png,11.5,310.5
84,noisy_0014_top_20250708_t0.png,447.5,64.5
152,noisy_0014_top_20250708_t0.png,467.5,262.5
156,noisy_0014_top_20250708_t0.png,629,230
157,noisy_0014_top_20250708_t0.png,523.5,559.5
079,noisy_0014_top_20250708_t1,584.000,200.000
080,noisy_0014_top_20250708_t1,189.000,448.000
152,noisy_0014_top_20250708_t1,365.000,168.000
156,noisy_0014_top_20250708_t1,578.000,18.000
157,noisy_0014_top_20250708_t1,530.000,416.000
024,noisy_0014_top_20250709_t0,408.000,170.000
207,noisy_0014_top_20250709_t0,556.000,268.000
253,noisy_0014_top_20250709_t0,314.000,84.000
254,noisy_0014_top_20250709_t0,281.000,350.000
255,noisy_0014_top_20250709_t0,101.000,554.000
024,noisy_0014_top_20250709_t1,268.000,244.000
207,noisy_0014_top_20250709_t1,377.000,424.000
253,noisy_0014_top_20250709_t1,213.000,109.000
254,noisy_0014_top_20250709_t1,120.000,322.000
030,noisy_0015_top_20250630_t0,397.000,276.000
031,noisy_0015_top_20250630_t0,180.000,280.000
032,noisy_0015_top_20250630_t0,352.000,169.000
033,noisy_0015_top_20250630_t0,522.000,317.000
034,noisy_0015_top_20250630_t0,114.000,368.000
227,noisy_0015_top_20250630_t0,506.000,274.000
97,noisy_0015_top_20250703_t1,342.000,377.000
98,noisy_0015_top_20250703_t1,345.500,276.500
270,noisy_0015_top_20250703_t1,291.500,274.500
368,noisy_0015_top_20250703_t1,345.500,515.500
61,noisy_0015_top_20250704_t0,239.000,419.000
115,noisy_0015_top_20250704_t0,472.000,622.000
274,noisy_0015_top_20250704_t0,132.000,147.000
397,noisy_0015_top_20250704_t0,17.000,529.000
73,noisy_0015_top_20250705_t0,391.000,541.000
75,noisy_0015_top_20250705_t0,296.500,93.500
76,noisy_0015_top_20250705_t0,182.500,71.500
137,noisy_0015_top_20250705_t0,261.500,155.500
138,noisy_0015_top_20250705_t0,271.500,19.500
142,noisy_0015_top_20250705_t0,198.500,219.500
143,noisy_0015_top_20250705_t0,348.500,415.500
144,noisy_0015_top_20250705_t0,232.500,368.500
45,noisy_0015_top_20250707_t0,549.000,395.000
263,noisy_0015_top_20250707_t0,637.409,516.101
344,noisy_0015_top_20250707_t0,627.997,126.036
353,noisy_0015_top_20250707_t0,178.324,369.696
354,noisy_0015_top_20250707_t0,394.794,325.775
356,noisy_0015_top_20250707_t0,234.794,327.866
357,noisy_0015_top_20250707_t0,562.114,227.474
080,noisy_0015_top_20250709_t0,384.000,274.000
081,noisy_0015_top_20250709_t0,524.000,90.000
082,noisy_0015_top_20250709_t0,556.000,146.000
153,noisy_0015_top_20250709_t0,385.000,100.000
80,noisy_0015_top_20250709_t1,195.000,236.000
81,noisy_0015_top_20250709_t1,242.500,50.500
82,noisy_0015_top_20250709_t1,282.500,76.500
153,noisy_0015_top_20250709_t1,127.500,99.500
154,noisy_0015_top_20250709_t1,197.500,28.500
65,noisy_0016_top_20250624_t0.jpg,294,406
109,noisy_0016_top_20250624_t0.jpg,440.5,13.5
110,noisy_0016_top_20250624_t0.jpg,620.5,44.5
111,noisy_0016_top_20250624_t0.jpg,425.5,211.5
112,noisy_0016_top_20250624_t0.jpg,612.5,239.5
113,noisy_0016_top_20250624_t0.jpg,414.5,602.5
037,noisy_0016_top_20250702_t1,89.000,76.000
232,noisy_0016_top_20250702_t1,353.000,530.000
233,noisy_0016_top_20250702_t1,76.000,321.000
234,noisy_0016_top_20250702_t1,174.000,304.000
235,noisy_0016_top_20250702_t1,297.000,278.000
243,noisy_0016_top_20250704_t0.png,335,22
364,noisy_0016_top_20250704_t0.png,332,239
365,noisy_0016_top_20250704_t0.png,333,418
366,noisy_0016_top_20250704_t0.png,325,610
242,noisy_0016_top_20250704_t1.png,5,8
243,noisy_0016_top_20250704_t1.png,328,25
364,noisy_0016_top_20250704_t1.png,325,287
365,noisy_0016_top_20250704_t1.png,316,535
79,noisy_0016_top_20250711_t1.JPG,217,635
156,noisy_0016_top_20250711_t1.JPG,3,631
297,noisy_0016_top_20250711_t1.JPG,455,442
298,noisy_0016_top_20250711_t1.JPG,445,72
21,noisy_0017_top_20250630_t0.jpg,220,223
24,noisy_0017_top_20250630_t0.jpg,302,491
254,noisy_0017_top_20250630_t0.jpg,411,408
255,noisy_0017_top_20250630_t0.jpg,509,393
15,noisy_0017_top_20250703_t0,183.000,527.000
210,noisy_0017_top_20250703_t0,329.500,185.500
214,noisy_0017_top_20250703_t0,340.500,40.500
325,noisy_0017_top_20250703_t0,292.500,103.500
326,noisy_0017_top_20250703_t0,417.500,137.500
376,noisy_0017_top_20250703_t0,288.500,176.500
377,noisy_0017_top_20250703_t0,374.500,198.500
385,noisy_0017_top_20250703_t0,385.500,121.500
042,noisy_0017_top_20250708_t0,345.000,186.000
258,noisy_0017_top_20250708_t0,556.000,258.000
259,noisy_0017_top_20250708_t0,333.000,73.000
260,noisy_0017_top_20250708_t0,204.000,416.000
42,noisy_0017_top_20250708_t1.jpg,316.5,203.5
257,noisy_0017_top_20250708_t1.jpg,588,635
258,noisy_0017_top_20250708_t1.jpg,536.5,275.5
259,noisy_0017_top_20250708_t1.jpg,337.5,93.5
260,noisy_0017_top_20250708_t1.jpg,199.5,429.5
23,noisy_0017_top_20250711_t0.JPG,545.5,162.5
24,noisy_0017_top_20250711_t0.JPG,262.5,380.5
253,noisy_0017_top_20250711_t0.JPG,159.5,174.5
254,noisy_0017_top_20250711_t0.JPG,43,538
267,noisy_0017_top_20250711_t0.JPG,426.5,632.5
23,noisy_0017_top_20250711_t1.JPG,545.5,162.5
24,noisy_0017_top_20250711_t1.JPG,262.5,380.5
253,noisy_0017_top_20250711_t1.JPG,159.5,174.5
254,noisy_0017_top_20250711_t1.JPG,43,538
267,noisy_0017_top_20250711_t1.JPG,426.5,632.5
11,noisy_0018_top_20250626_t0.jpg,280,266
211,noisy_0018_top_20250626_t0.jpg,403,506
315,noisy_0018_top_20250626_t0.jpg,363,229
379,noisy_0018_top_20250626_t0.jpg,310,438
43,noisy_0018_top_20250630_t0.jpg,394,427
44,noisy_0018_top_20250630_t0.jpg,260,73
45,noisy_0018_top_20250630_t0.jpg,204,428
262,noisy_0018_top_20250630_t0.jpg,34,269
22,noisy_0018_top_20250702_t0,356.000,216.000
85,noisy_0018_top_20250702_t0,195.500,237.500
86,noisy_0018_top_20250702_t0,158.500,131.500
301,noisy_0018_top_20250702_t0,271.500,267.500
302,noisy_0018_top_20250702_t0,357.500,443.500
303,noisy_0018_top_20250702_t0,195.500,489.500
394,noisy_0018_top_20250702_t0,96.500,244.500
212,noisy_0018_top_20250703_t0,317.000,256.000
317,noisy_0018_top_20250703_t0,67.000,200.000
318,noisy_0018_top_20250703_t0,142.000,484.000
319,noisy_0018_top_20250703_t0,263.500,189.500
320,noisy_0018_top_20250703_t0,501.000,218.000
321,noisy_0018_top_20250703_t0,396.000,490.000
389,noisy_0018_top_20250703_t0,368.000,142.000
127,noisy_0018_top_20250704_t0.png,354,251
128,noisy_0018_top_20250704_t0.png,131,371
131,noisy_0018_top_20250704_t0.png,356,593
285,noisy_0018_top_20250704_t0.png,298,174
23,noisy_0018_top_20250711_t0.JPG,79,97
85,noisy_0018_top_20250711_t0.JPG,468,354
301,noisy_0018_top_20250711_t0.JPG,438,599
303,noisy_0018_top_20250711_t0.JPG,241,358
11,noisy_0019_top_20250623_t0.jpg,382,629
211,noisy_0019_top_20250623_t0.jpg,291,227
378,noisy_0019_top_20250623_t0.jpg,394,195
379,noisy_0019_top_20250623_t0.jpg,391,391
001,noisy_0019_top_20250624_t0,565.000,188.000
006,noisy_0019_top_20250624_t0,245.000,533.000
200,noisy_0019_top_20250624_t0,428.000,441.000
201,noisy_0019_top_20250624_t0,454.000,217.000
023,noisy_0019_top_20250630_t0,348.000,197.000
024,noisy_0019_top_20250630_t0,200.000,304.000
085,noisy_0019_top_20250630_t0,562.000,326.000
086,noisy_0019_top_20250630_t0,621.000,262.000
207,noisy_0019_top_20250630_t0,292.000,426.000
253,noisy_0019_top_20250630_t0,146.000,206.000
254,noisy_0019_top_20250630_t0,86.000,400.000
91,noisy_0019_top_20250702_t0,454.000,66.000
92,noisy_0019_top_20250702_t0,336.232,493.095
129,noisy_0019_top_20250702_t0,333.095,155.317
282,noisy_0019_top_20250702_t0,471.134,495.186
283,noisy_0019_top_20250702_t0,198.193,111.395
81,noisy_0019_top_20250702_t1.JPG,156,123
82,noisy_0019_top_20250702_t1.JPG,166,16
153,noisy_0019_top_20250702_t1.JPG,330,178
154,noisy_0019_top_20250702_t1.JPG,145,282
11,noisy_0019_top_20250703_t0.png,421,367
211,noisy_0019_top_20250703_t0.png,348,73
378,noisy_0019_top_20250703_t0.png,421,37
379,noisy_0019_top_20250703_t0.png,429,187
73,noisy_0019_top_20250707_t1,26.000,304.000
75,noisy_0019_top_20250707_t1,541.500,370.500
137,noisy_0019_top_20250707_t1,502.500,205.500
138,noisy_0019_top_20250707_t1,634.500,359.500
143,noisy_0019_top_20250707_t1,181.500,290.500
90,noisy_0019_top_20250708_t0,385.000,94.000
151,noisy_0019_top_20250708_t0,412.572,548.520
296,noisy_0019_top_20250708_t0,306.951,517.147
314,noisy_0019_top_20250708_t0,396.886,292.310
90,noisy_0019_top_20250708_t1.jpg,382,102
151,noisy_0019_top_20250708_t1.jpg,417,547
296,noisy_0019_top_20250708_t1.jpg,309,516
314,noisy_0019_top_20250708_t1.jpg,393,298
23,noisy_0019_top_20250711_t0.JPG,161,85
85,noisy_0019_top_20250711_t0.JPG,352,207
86,noisy_0019_top_20250711_t0.JPG,409,147
267,noisy_0019_top_20250711_t0.JPG,119,291
43,noisy_0020_top_20250703_t0.png,417,622
342,noisy_0020_top_20250703_t0.png,348,373
343,noisy_0020_top_20250703_t0.png,265,513
344,noisy_0020_top_20250703_t0.png,175,369
69,noisy_0020_top_20250704_t1,426.000,92.000
134,noisy_0020_top_20250704_t1,225.000,290.000
403,noisy_0020_top_20250704_t1,181.000,41.000
404,noisy_0020_top_20250704_t1,265.000,460.000
30,noisy_0020_top_20250711_t0.JPG,417.5,211.5
31,noisy_0020_top_20250711_t0.JPG,133.5,198.5
32,noisy_0020_top_20250711_t0.JPG,370.5,54.5
33,noisy_0020_top_20250711_t0.JPG,593.5,294.5
34,noisy_0020_top_20250711_t0.JPG,38,308
223,noisy_0020_top_20250711_t0.JPG,337.5,202.5
227,noisy_0020_top_20250711_t0.JPG,563.5,215.5
228,noisy_0020_top_20250711_t0.JPG,580.5,326.5
30,noisy_0020_top_20250711_t1,417.000,216.000
31,noisy_0020_top_20250711_t1,128.500,200.500
32,noisy_0020_top_20250711_t1,370.500,63.500
33,noisy_0020_top_20250711_t1,577.500,267.500
34,noisy_0020_top_20250711_t1,43.500,321.500
223,noisy_0020_top_20250711_t1,349.500,211.500
227,noisy_0020_top_20250711_t1,565.500,218.500
228,noisy_0020_top_20250711_t1,595.500,336.500
229,noisy_0020_top_20250711_t1,87.500,601.500
037,noisy_0021_top_20250702_t0,177.000,534.000
038,noisy_0021_top_20250702_t0,380.000,92.000
230,noisy_0021_top_20250702_t0,282.000,385.000
231,noisy_0021_top_20250702_t0,412.000,409.000
30,noisy_0021_top_20250707_t1,365.000,276.000
31,noisy_0021_top_20250707_t1,36.500,256.500
32,noisy_0021_top_20250707_t1,302.500,115.500
33,noisy_0021_top_20250707_t1,558.500,347.500
223,noisy_0021_top_20250707_t1,286.500,266.500
227,noisy_0021_top_20250707_t1,541.500,286.500
228,noisy_0021_top_20250707_t1,574.500,429.500
30,noisy_0022_top_20250707_t1.JPG,418,273
31,noisy_0022_top_20250707_t1.JPG,24,291
32,noisy_0022_top_20250707_t1.JPG,324,124
33,noisy_0022_top_20250707_t1.JPG,626,361
67,noisy_0022_top_20250709_t0.jpg,54,187
127,noisy_0022_top_20250709_t0.jpg,218,185
128,noisy_0022_top_20250709_t0.jpg,210,524
131,noisy_0022_top_20250709_t0.jpg,365,250
38,noisy_0022_top_20250711_t1,217.000,189.000
236,noisy_0022_top_20250711_t1,150.000,398.000
237,noisy_0022_top_20250711_t1,397.000,517.000
334,noisy_0022_top_20250711_t1,454.000,149.000
341,noisy_0022_top_20250711_t1,455.000,353.000
9,noisy_0023_top_20250630_t0.jpg,444.5,209.5
11,noisy_0023_top_20250630_t0.jpg,146.5,4.5
211,noisy_0023_top_20250630_t0.jpg,42.5,101.5
212,noisy_0023_top_20250630_t0.jpg,371.5,24.5
217,noisy_0023_top_20250630_t0.jpg,451,537
95,noisy_0023_top_20250709_t1,511.000,568.000
96,noisy_0023_top_20250709_t1,526.559,407.343
368,noisy_0023_top_20250709_t1,38.193,346.690
369,noisy_0023_top_20250709_t1,137.539,361.330
370,noisy_0023_top_20250709_t1,235.840,372.833
371,noisy_0023_top_20250709_t1,332.049,385.382
372,noisy_0023_top_20250709_t1,430.350,393.748
373,noisy_0023_top_20250709_t1,623.814,416.755
47,noisy_0023_top_20250711_t0,594.000,346.000
230,noisy_0023_top_20250711_t0,468.500,559.500
231,noisy_0023_top_20250711_t0,298.500,517.500
233,noisy_0023_top_20250711_t0,582.500,37.500
234,noisy_0023_top_20250711_t0,467.500,40.500
235,noisy_0023_top_20250711_t0,318.500,55.500
37,noisy_0023_top_20250711_t1.png,586,394
230,noisy_0023_top_20250711_t1.png,466,562
231,noisy_0023_top_20250711_t1.png,291,522
233,noisy_0023_top_20250711_t1.png,590,34
44,noisy_0024_top_20250626_t0.jpg,396,274
258,noisy_0024_top_20250626_t0.jpg,308,25
350,noisy_0024_top_20250626_t0.jpg,308,173
351,noisy_0024_top_20250626_t0.jpg,391,24
009,noisy_0024_top_20250630_t0,469.000,404.000
011,noisy_0024_top_20250630_t0,162.000,177.000
211,noisy_0024_top_20250630_t0,58.000,309.000
212,noisy_0024_top_20250630_t0,396.000,200.000
037,noisy_0024_top_20250711_t0,582.000,413.000
230,noisy_0024_top_20250711_t0,456.000,564.000
231,noisy_0024_top_20250711_t0,261.000,534.000
233,noisy_0024_top_20250711_t0,597.000,17.000
234,noisy_0024_top_20250711_t0,461.000,22.000
235,noisy_0024_top_20250711_t0,268.000,42.000
37,noisy_0024_top_20250711_t1.png,586,413
230,noisy_0024_top_20250711_t1.png,460,564
231,noisy_0024_top_20250711_t1.png,258,534
233,noisy_0024_top_20250711_t1.png,604,21
38,noisy_0025_top_20250707_t0.JPG,310.5,374.5
230,noisy_0025_top_20250707_t0.JPG,376,73
231,noisy_0025_top_20250707_t0.JPG,303.5,55.5
236,noisy_0025_top_20250707_t0.JPG,288.5,503.5
038,noisy_0027_top_20250708_t1,309.000,352.000
230,noisy_0027_top_20250708_t1,370.000,72.000
231,noisy_0027_top_20250708_t1,313.000,65.000
236,noisy_0027_top_20250708_t1,289.000,464.000
237,noisy_0027_top_20250708_t1,350.000,566.000
069,noisy_0027_top_20250709_t0,242.000,244.000
072,noisy_0027_top_20250709_t0,177.000,253.000
133,noisy_0027_top_20250709_t0,429.000,425.000
134,noisy_0027_top_20250709_t0,266.000,361.000
135,noisy_0027_top_20250709_t0,164.000,416.000
69,noisy_0027_top_20250709_t1,240.000,238.000
72,noisy_0027_top_20250709_t1,168.500,255.500
133,noisy_0027_top_20250709_t1,427.500,422.500
134,noisy_0027_top_20250709_t1,267.500,357.500
135,noisy_0027_top_20250709_t1,162.500,411.500
344,noisy_0028_top_20250704_t0,465.000,67.000
346,noisy_0028_top_20250704_t0,334.000,576.000
348,noisy_0028_top_20250704_t0,239.000,591.000
349,noisy_0028_top_20250704_t0,192.000,172.000
342,noisy_0028_top_20250704_t1,276.000,134.000
344,noisy_0028_top_20250704_t1,464.500,63.500
345,noisy_0028_top_20250704_t1,309.500,408.500
346,noisy_0028_top_20250704_t1,330.500,576.500
348,noisy_0028_top_20250704_t1,238.500,589.500
349,noisy_0028_top_20250704_t1,191.500,171.500
357,noisy_0028_top_20250704_t1,546.500,167.500
62,noisy_0028_top_20250709_t1.png,473,365
63,noisy_0028_top_20250709_t1.png,312,354
64,noisy_0028_top_20250709_t1.png,227,309
119,noisy_0028_top_20250709_t1.png,285,227
30,noisy_0029_top_20250624_t0,429.000,500.000
31,noisy_0029_top_20250624_t0,176.500,304.500
32,noisy_0029_top_20250624_t0,401.500,338.500
34,noisy_0029_top_20250624_t0,71.500,339.500
223,noisy_0029_top_20250624_t0,358.500,447.500
227,noisy_0029_top_20250624_t0,589.500,626.500
51,noisy_0029_top_20250704_t0.png,339,557
53,noisy_0029_top_20250704_t0.png,340.5,171.5
54,noisy_0029_top_20250704_t0.png,243.5,557.5
55,noisy_0029_top_20250704_t0.png,284.5,443.5
231,noisy_0029_top_20250704_t0.png,323.5,493.5
240,noisy_0029_top_20250704_t0.png,290.5,368.5
241,noisy_0029_top_20250704_t0.png,260.5,402.5
242,noisy_0029_top_20250704_t0.png,326.5,151.5
243,noisy_0029_top_20250704_t0.png,375.5,231.5
053,noisy_0029_top_20250704_t1,342.000,162.000
055,noisy_0029_top_20250704_t1,282.000,438.000
239,noisy_0029_top_20250704_t1,321.000,496.000
240,noisy_0029_top_20250704_t1,294.000,377.000
241,noisy_0029_top_20250704_t1,258.000,408.000
243,noisy_0029_top_20250704_t1,374.000,220.000
245,noisy_0029_top_20250704_t1,373.000,548.000
79,noisy_0029_top_20250707_t0.png,325,246
156,noisy_0029_top_20250707_t0.png,208,257
157,noisy_0029_top_20250707_t0.png,461,347
297,noisy_0029_top_20250707_t0.png,451,123
79,noisy_0029_top_20250707_t1.png,327,246
156,noisy_0029_top_20250707_t1.png,211,259
157,noisy_0029_top_20250707_t1.png,464,348
297,noisy_0029_top_20250707_t1.png,455,119
33,noisy_0030_top_20250624_t0.jpg,172.5,470.5
224,noisy_0030_top_20250624_t0.jpg,426.5,187.5
226,noisy_0030_top_20250624_t0.jpg,336.5,243.5
227,noisy_0030_top_20250624_t0.jpg,136.5,537.5
228,noisy_0030_top_20250624_t0.jpg,242,503
95,noisy_0030_top_20250630_t0.jpg,285,518
96,noisy_0030_top_20250630_t0.jpg,398,522
371,noisy_0030_top_20250630_t0.jpg,364,187
372,noisy_0030_top_20250630_t0.jpg,377,342
21,noisy_0030_top_20250704_t0.JPG,404,533
22,noisy_0030_top_20250704_t0.JPG,538,132
23,noisy_0030_top_20250704_t0.JPG,252,268
24,noisy_0030_top_20250704_t0.JPG,228,533
67,noisy_0030_top_20250709_t1,448.000,193.000
91,noisy_0030_top_20250709_t1,525.500,10.500
92,noisy_0030_top_20250709_t1,439.500,78.500
127,noisy_0030_top_20250709_t1,414.500,407.500
128,noisy_0030_top_20250709_t1,234.500,319.500
129,noisy_0030_top_20250709_t1,476.500,21.500
21,noisy_0031_top_20250624_t0,478.000,170.000
22,noisy_0031_top_20250624_t0,222.000,169.000
24,noisy_0031_top_20250624_t0,580.000,422.000
85,noisy_0031_top_20250624_t0,224.000,405.000
86,noisy_0031_top_20250624_t0,164.000,465.000
207,noisy_0031_top_20250624_t0,481.000,305.000
252,noisy_0031_top_20250624_t0,436.000,170.000
95,noisy_0031_top_20250630_t0,297.000,182.000
96,noisy_0031_top_20250630_t0,402.000,187.000
373,noisy_0031_top_20250630_t0,417.000,376.000
374,noisy_0031_top_20250630_t0,427.000,572.000
1,noisy_0031_top_20250704_t1,440.000,446.000
201,noisy_0031_top_20250704_t1,331.003,523.422
206,noisy_0031_top_20250704_t1,120.807,54.925
306,noisy_0031_top_20250704_t1,222.245,482.637
307,noisy_0031_top_20250704_t1,462.768,291.265
70,noisy_0032_top_20250630_t0.jpg,443.5,322.5
131,noisy_0032_top_20250630_t0.jpg,41.5,637.5
132,noisy_0032_top_20250630_t0.jpg,395,389
133,noisy_0032_top_20250630_t0.jpg,483.5,4.5
136,noisy_0032_top_20250630_t0.jpg,453.5,233.5
093,noisy_0033_top_20250630_t0,258.000,370.000
094,noisy_0033_top_20250630_t0,430.000,477.000
271,noisy_0033_top_20250630_t0,549.000,509.000
272,noisy_0033_top_20250630_t0,242.000,432.000
21,noisy_0033_top_20250707_t0,187.000,523.000
24,noisy_0033_top_20250707_t0,538.062,34.010
267,noisy_0033_top_20250707_t0,411.526,463.814
393,noisy_0033_top_20250707_t0,553.748,565.252
21,noisy_0033_top_20250707_t1,199.000,417.000
24,noisy_0033_top_20250707_t1,549.500,19.500
252,noisy_0033_top_20250707_t1,190.500,605.500
267,noisy_0033_top_20250707_t1,395.500,405.500
61,noisy_0034_top_20250630_t0.jpg,108.5,386.5
65,noisy_0034_top_20250630_t0.jpg,345,59
